userid, idIoTagent, temp, 24.25, sample_timestamp, 16:23:11, received timestamp, 13/13:23:21, Message length, 169
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:54:51, received timestamp, 14/12:55:09, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:54:55, received timestamp, 14/12:55:09, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:00, received timestamp, 14/12:55:09, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:04, received timestamp, 14/12:55:09, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:08, received timestamp, 14/12:55:09, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:13, received timestamp, 14/12:55:32, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:18, received timestamp, 14/12:55:32, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:22, received timestamp, 14/12:55:32, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:27, received timestamp, 14/12:55:32, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:31, received timestamp, 14/12:55:32, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:36, received timestamp, 14/12:55:56, Message length, 315
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:41, received timestamp, 14/12:55:56, Message length, 315
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:46, received timestamp, 14/12:55:56, Message length, 315
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:51, received timestamp, 14/12:55:56, Message length, 315
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:55:55, received timestamp, 14/12:55:56, Message length, 315
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:00, received timestamp, 14/12:56:20, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:05, received timestamp, 14/12:56:20, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:10, received timestamp, 14/12:56:20, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:15, received timestamp, 14/12:56:20, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:19, received timestamp, 14/12:56:20, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:24, received timestamp, 14/12:56:41, Message length, 316
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:28, received timestamp, 14/12:56:41, Message length, 316
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:32, received timestamp, 14/12:56:41, Message length, 316
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:37, received timestamp, 14/12:56:41, Message length, 316
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:41, received timestamp, 14/12:56:41, Message length, 316
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:45, received timestamp, 14/12:57:04, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:50, received timestamp, 14/12:57:04, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:54, received timestamp, 14/12:57:04, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:56:59, received timestamp, 14/12:57:04, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:57:03, received timestamp, 14/12:57:04, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:57:08, received timestamp, 14/12:57:27, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:57:13, received timestamp, 14/12:57:27, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:57:17, received timestamp, 14/12:57:27, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:57:22, received timestamp, 14/12:57:27, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:57:27, received timestamp, 14/12:57:27, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:57:31, received timestamp, 14/12:57:52, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:57:36, received timestamp, 14/12:57:52, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:57:41, received timestamp, 14/12:57:52, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:57:46, received timestamp, 14/12:57:52, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:57:51, received timestamp, 14/12:57:52, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:57:56, received timestamp, 14/12:58:14, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:01, received timestamp, 14/12:58:14, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:05, received timestamp, 14/12:58:14, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:09, received timestamp, 14/12:58:14, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:14, received timestamp, 14/12:58:14, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:18, received timestamp, 14/12:58:36, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:22, received timestamp, 14/12:58:36, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:27, received timestamp, 14/12:58:36, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:31, received timestamp, 14/12:58:36, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:35, received timestamp, 14/12:58:36, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:40, received timestamp, 14/12:58:59, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:44, received timestamp, 14/12:58:59, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:49, received timestamp, 14/12:58:59, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:54, received timestamp, 14/12:58:59, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:58:58, received timestamp, 14/12:58:59, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:03, received timestamp, 14/12:59:23, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:08, received timestamp, 14/12:59:23, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:12, received timestamp, 14/12:59:23, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:17, received timestamp, 14/12:59:23, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:22, received timestamp, 14/12:59:23, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:27, received timestamp, 14/12:59:47, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:32, received timestamp, 14/12:59:47, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:37, received timestamp, 14/12:59:47, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:42, received timestamp, 14/12:59:47, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:47, received timestamp, 14/12:59:47, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:51, received timestamp, 14/13:00:08, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:55, received timestamp, 14/13:00:08, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 15:59:59, received timestamp, 14/13:00:08, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:04, received timestamp, 14/13:00:08, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:08, received timestamp, 14/13:00:08, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:12, received timestamp, 14/13:00:31, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:17, received timestamp, 14/13:00:31, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:21, received timestamp, 14/13:00:31, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:26, received timestamp, 14/13:00:31, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:30, received timestamp, 14/13:00:31, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:35, received timestamp, 14/13:00:54, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:39, received timestamp, 14/13:00:54, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:44, received timestamp, 14/13:00:54, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:49, received timestamp, 14/13:00:54, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:53, received timestamp, 14/13:00:54, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:00:58, received timestamp, 14/13:01:19, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:03, received timestamp, 14/13:01:19, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:08, received timestamp, 14/13:01:19, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:13, received timestamp, 14/13:01:19, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:18, received timestamp, 14/13:01:19, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:23, received timestamp, 14/13:01:41, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:28, received timestamp, 14/13:01:41, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:33, received timestamp, 14/13:01:41, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:37, received timestamp, 14/13:01:41, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:41, received timestamp, 14/13:01:41, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:45, received timestamp, 14/13:02:03, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:50, received timestamp, 14/13:02:03, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:54, received timestamp, 14/13:02:03, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:01:58, received timestamp, 14/13:02:03, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:03, received timestamp, 14/13:02:03, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:07, received timestamp, 14/13:02:26, Message length, 311
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:12, received timestamp, 14/13:02:26, Message length, 311
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:16, received timestamp, 14/13:02:26, Message length, 311
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:21, received timestamp, 14/13:02:26, Message length, 311
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:25, received timestamp, 14/13:02:26, Message length, 311
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:30, received timestamp, 14/13:02:50, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:35, received timestamp, 14/13:02:50, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:39, received timestamp, 14/13:02:50, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:44, received timestamp, 14/13:02:50, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:49, received timestamp, 14/13:02:50, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:54, received timestamp, 14/13:03:14, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:02:58, received timestamp, 14/13:03:14, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:03, received timestamp, 14/13:03:14, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:08, received timestamp, 14/13:03:14, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:13, received timestamp, 14/13:03:14, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:18, received timestamp, 14/13:03:36, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:23, received timestamp, 14/13:03:36, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:27, received timestamp, 14/13:03:36, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:31, received timestamp, 14/13:03:36, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:35, received timestamp, 14/13:03:36, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:40, received timestamp, 14/13:03:58, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:44, received timestamp, 14/13:03:58, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:48, received timestamp, 14/13:03:58, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:53, received timestamp, 14/13:03:58, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:03:57, received timestamp, 14/13:03:58, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:02, received timestamp, 14/13:04:21, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:06, received timestamp, 14/13:04:21, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:11, received timestamp, 14/13:04:21, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:16, received timestamp, 14/13:04:21, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:20, received timestamp, 14/13:04:21, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:25, received timestamp, 14/13:04:45, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:30, received timestamp, 14/13:04:45, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:35, received timestamp, 14/13:04:45, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:39, received timestamp, 14/13:04:45, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:44, received timestamp, 14/13:04:45, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:49, received timestamp, 14/13:05:09, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:54, received timestamp, 14/13:05:09, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:04:59, received timestamp, 14/13:05:09, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:04, received timestamp, 14/13:05:09, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:08, received timestamp, 14/13:05:09, Message length, 312
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:13, received timestamp, 14/13:05:30, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:17, received timestamp, 14/13:05:30, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:21, received timestamp, 14/13:05:30, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:25, received timestamp, 14/13:05:30, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:30, received timestamp, 14/13:05:30, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:34, received timestamp, 14/13:05:53, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:39, received timestamp, 14/13:05:53, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:43, received timestamp, 14/13:05:53, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:48, received timestamp, 14/13:05:53, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:52, received timestamp, 14/13:05:53, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:05:57, received timestamp, 14/13:06:16, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:01, received timestamp, 14/13:06:16, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:06, received timestamp, 14/13:06:16, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:11, received timestamp, 14/13:06:16, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:16, received timestamp, 14/13:06:16, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:20, received timestamp, 14/13:06:41, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:25, received timestamp, 14/13:06:41, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:30, received timestamp, 14/13:06:41, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:35, received timestamp, 14/13:06:41, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:40, received timestamp, 14/13:06:41, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:45, received timestamp, 14/13:07:03, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:50, received timestamp, 14/13:07:03, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:54, received timestamp, 14/13:07:03, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:06:58, received timestamp, 14/13:07:03, Message length, 313
userid, idIoTagent, temp, 24.43, sample_timestamp, 16:07:03, received timestamp, 14/13:07:03, Message length, 313
userid, idIoTagent, temp, 30.03, sample_timestamp, 17:25:03, received timestamp, 14/13:07:03, Message length, 313
userid, idIoTagent, quality, 415, sample_timestamp, 16:23:11, received timestamp, 13/13:23:21, Message length, 169
userid, idIoTagent, quality, 401, sample_timestamp, 16:23:13, received timestamp, 13/13:23:21, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:23:16, received timestamp, 13/13:23:21, Message length, 169
userid, idIoTagent, quality, 408, sample_timestamp, 16:23:18, received timestamp, 13/13:23:21, Message length, 169
userid, idIoTagent, quality, 401, sample_timestamp, 16:23:21, received timestamp, 13/13:23:21, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:23:23, received timestamp, 13/13:23:34, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:23:26, received timestamp, 13/13:23:34, Message length, 169
userid, idIoTagent, quality, 405, sample_timestamp, 16:23:28, received timestamp, 13/13:23:34, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:23:31, received timestamp, 13/13:23:34, Message length, 169
userid, idIoTagent, quality, 406, sample_timestamp, 16:23:33, received timestamp, 13/13:23:34, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:23:36, received timestamp, 13/13:23:48, Message length, 169
userid, idIoTagent, quality, 402, sample_timestamp, 16:23:39, received timestamp, 13/13:23:48, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:23:41, received timestamp, 13/13:23:48, Message length, 169
userid, idIoTagent, quality, 415, sample_timestamp, 16:23:44, received timestamp, 13/13:23:48, Message length, 169
userid, idIoTagent, quality, 401, sample_timestamp, 16:23:47, received timestamp, 13/13:23:48, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:23:50, received timestamp, 13/13:24:02, Message length, 169
userid, idIoTagent, quality, 408, sample_timestamp, 16:23:53, received timestamp, 13/13:24:02, Message length, 169
userid, idIoTagent, quality, 433, sample_timestamp, 16:23:56, received timestamp, 13/13:24:02, Message length, 169
userid, idIoTagent, quality, 404, sample_timestamp, 16:23:59, received timestamp, 13/13:24:02, Message length, 169
userid, idIoTagent, quality, 404, sample_timestamp, 16:24:02, received timestamp, 13/13:24:02, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:24:04, received timestamp, 13/13:24:13, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:24:06, received timestamp, 13/13:24:13, Message length, 169
userid, idIoTagent, quality, 413, sample_timestamp, 16:24:08, received timestamp, 13/13:24:13, Message length, 169
userid, idIoTagent, quality, 413, sample_timestamp, 16:24:11, received timestamp, 13/13:24:13, Message length, 169
userid, idIoTagent, quality, 405, sample_timestamp, 16:24:13, received timestamp, 13/13:24:13, Message length, 169
userid, idIoTagent, quality, 401, sample_timestamp, 16:24:15, received timestamp, 13/13:24:26, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:24:18, received timestamp, 13/13:24:26, Message length, 169
userid, idIoTagent, quality, 403, sample_timestamp, 16:24:20, received timestamp, 13/13:24:26, Message length, 169
userid, idIoTagent, quality, 404, sample_timestamp, 16:24:23, received timestamp, 13/13:24:26, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:24:25, received timestamp, 13/13:24:26, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:24:28, received timestamp, 13/13:24:39, Message length, 169
userid, idIoTagent, quality, 401, sample_timestamp, 16:24:30, received timestamp, 13/13:24:39, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:24:33, received timestamp, 13/13:24:39, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:24:36, received timestamp, 13/13:24:39, Message length, 169
userid, idIoTagent, quality, 409, sample_timestamp, 16:24:38, received timestamp, 13/13:24:39, Message length, 169
userid, idIoTagent, quality, 411, sample_timestamp, 16:24:41, received timestamp, 13/13:24:54, Message length, 169
userid, idIoTagent, quality, 404, sample_timestamp, 16:24:44, received timestamp, 13/13:24:54, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:24:47, received timestamp, 13/13:24:54, Message length, 169
userid, idIoTagent, quality, 404, sample_timestamp, 16:24:50, received timestamp, 13/13:24:54, Message length, 169
userid, idIoTagent, quality, 411, sample_timestamp, 16:24:53, received timestamp, 13/13:24:54, Message length, 169
userid, idIoTagent, quality, 420, sample_timestamp, 16:24:56, received timestamp, 13/13:25:06, Message length, 169
userid, idIoTagent, quality, 417, sample_timestamp, 16:24:59, received timestamp, 13/13:25:06, Message length, 169
userid, idIoTagent, quality, 428, sample_timestamp, 16:25:02, received timestamp, 13/13:25:06, Message length, 169
userid, idIoTagent, quality, 409, sample_timestamp, 16:25:04, received timestamp, 13/13:25:06, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:25:06, received timestamp, 13/13:25:06, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:25:08, received timestamp, 13/13:25:18, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:25:10, received timestamp, 13/13:25:18, Message length, 169
userid, idIoTagent, quality, 406, sample_timestamp, 16:25:13, received timestamp, 13/13:25:18, Message length, 169
userid, idIoTagent, quality, 412, sample_timestamp, 16:25:15, received timestamp, 13/13:25:18, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:25:18, received timestamp, 13/13:25:18, Message length, 169
userid, idIoTagent, quality, 430, sample_timestamp, 16:30:47, received timestamp, 13/13:30:51, Message length, 169
userid, idIoTagent, quality, 426, sample_timestamp, 16:30:48, received timestamp, 13/13:30:51, Message length, 169
userid, idIoTagent, quality, 436, sample_timestamp, 16:30:49, received timestamp, 13/13:30:51, Message length, 169
userid, idIoTagent, quality, 435, sample_timestamp, 16:30:50, received timestamp, 13/13:30:51, Message length, 169
userid, idIoTagent, quality, 444, sample_timestamp, 16:30:51, received timestamp, 13/13:30:51, Message length, 169
userid, idIoTagent, quality, 447, sample_timestamp, 16:30:52, received timestamp, 13/13:30:57, Message length, 169
userid, idIoTagent, quality, 439, sample_timestamp, 16:30:53, received timestamp, 13/13:30:57, Message length, 169
userid, idIoTagent, quality, 421, sample_timestamp, 16:30:54, received timestamp, 13/13:30:57, Message length, 169
userid, idIoTagent, quality, 420, sample_timestamp, 16:30:55, received timestamp, 13/13:30:57, Message length, 169
userid, idIoTagent, quality, 422, sample_timestamp, 16:30:56, received timestamp, 13/13:30:57, Message length, 169
userid, idIoTagent, quality, 417, sample_timestamp, 16:30:57, received timestamp, 13/13:31:03, Message length, 169
userid, idIoTagent, quality, 458, sample_timestamp, 16:30:58, received timestamp, 13/13:31:03, Message length, 169
userid, idIoTagent, quality, 603, sample_timestamp, 16:30:59, received timestamp, 13/13:31:03, Message length, 169
userid, idIoTagent, quality, 508, sample_timestamp, 16:31:01, received timestamp, 13/13:31:03, Message length, 169
userid, idIoTagent, quality, 479, sample_timestamp, 16:31:02, received timestamp, 13/13:31:03, Message length, 169
userid, idIoTagent, quality, 458, sample_timestamp, 16:31:03, received timestamp, 13/13:31:09, Message length, 169
userid, idIoTagent, quality, 446, sample_timestamp, 16:31:05, received timestamp, 13/13:31:09, Message length, 169
userid, idIoTagent, quality, 431, sample_timestamp, 16:31:06, received timestamp, 13/13:31:09, Message length, 169
userid, idIoTagent, quality, 429, sample_timestamp, 16:31:08, received timestamp, 13/13:31:09, Message length, 169
userid, idIoTagent, quality, 436, sample_timestamp, 16:31:09, received timestamp, 13/13:31:09, Message length, 169
userid, idIoTagent, quality, 944, sample_timestamp, 16:31:10, received timestamp, 13/13:31:13, Message length, 169
userid, idIoTagent, quality, 960, sample_timestamp, 16:31:11, received timestamp, 13/13:31:13, Message length, 169
userid, idIoTagent, quality, 755, sample_timestamp, 16:31:11, received timestamp, 13/13:31:13, Message length, 169
userid, idIoTagent, quality, 638, sample_timestamp, 16:31:12, received timestamp, 13/13:31:13, Message length, 169
userid, idIoTagent, quality, 620, sample_timestamp, 16:31:13, received timestamp, 13/13:31:13, Message length, 169
userid, idIoTagent, quality, 598, sample_timestamp, 16:31:14, received timestamp, 13/13:31:18, Message length, 169
userid, idIoTagent, quality, 538, sample_timestamp, 16:31:15, received timestamp, 13/13:31:18, Message length, 169
userid, idIoTagent, quality, 494, sample_timestamp, 16:31:16, received timestamp, 13/13:31:18, Message length, 169
userid, idIoTagent, quality, 457, sample_timestamp, 16:31:17, received timestamp, 13/13:31:18, Message length, 169
userid, idIoTagent, quality, 425, sample_timestamp, 16:31:18, received timestamp, 13/13:31:18, Message length, 169
userid, idIoTagent, quality, 408, sample_timestamp, 16:31:19, received timestamp, 13/13:31:24, Message length, 169
userid, idIoTagent, quality, 404, sample_timestamp, 16:31:20, received timestamp, 13/13:31:24, Message length, 169
userid, idIoTagent, quality, 400, sample_timestamp, 16:31:21, received timestamp, 13/13:31:24, Message length, 169
userid, idIoTagent, quality, 413, sample_timestamp, 16:31:22, received timestamp, 13/13:31:24, Message length, 169
userid, idIoTagent, quality, 417, sample_timestamp, 16:31:23, received timestamp, 13/13:31:24, Message length, 169
userid, idIoTagent, quality, 413, sample_timestamp, 16:31:25, received timestamp, 13/13:31:31, Message length, 169
userid, idIoTagent, quality, 425, sample_timestamp, 16:31:26, received timestamp, 13/13:31:31, Message length, 169
userid, idIoTagent, quality, 469, sample_timestamp, 16:31:27, received timestamp, 13/13:31:31, Message length, 169
userid, idIoTagent, quality, 791, sample_timestamp, 16:31:29, received timestamp, 13/13:31:31, Message length, 169
userid, idIoTagent, quality, 858, sample_timestamp, 16:31:30, received timestamp, 13/13:31:31, Message length, 169
userid, idIoTagent, quality, 786, sample_timestamp, 16:31:31, received timestamp, 13/13:31:36, Message length, 169
userid, idIoTagent, quality, 755, sample_timestamp, 16:31:33, received timestamp, 13/13:31:36, Message length, 169
userid, idIoTagent, quality, 691, sample_timestamp, 16:31:35, received timestamp, 13/13:31:36, Message length, 169
userid, idIoTagent, quality, 703, sample_timestamp, 16:31:35, received timestamp, 13/13:31:36, Message length, 169
userid, idIoTagent, quality, 701, sample_timestamp, 16:31:36, received timestamp, 13/13:31:36, Message length, 169
userid, idIoTagent, quality, 710, sample_timestamp, 16:31:37, received timestamp, 13/13:31:40, Message length, 169
